,UserID,ScreenName,Party,BotScore
1067,411450496,erwasim786,Both,0.0825396626774012
1069,1615112232,ethukkuu,Both,0.0825396626774012
1072,4078377914,iammmanglam,Both,0.11116719108518804
1085,4505439174,prathamSC,Both,0.19466773728450495
1088,266632259,AneelpKumar,Both,0.23633691139538376
1092,882230658554368000,,Both,0.07089257330076087
1093,357423200,iamsmithaa,Both,0.11116719108518804
1097,479265527,RelwaniBharat,Both,0.11956986651967942
1108,2327382086,KeshariNanda,Both,0.8242118832176379
1112,108026321,sudiptasahoo,Both,0.04447883217419818
1116,101197785,madhu_nanjappa,Both,0.041106740219567735
1119,2485099614,CyrilAntony1989,Both,0.14812070832967303
1159,274960875,i_PrashantRana,Both,0.1701324265302999
1177,735820567467548674,iamajmer,Both,0.10328573467123618
1179,4446201747,HKreddy511,Both,0.15881746424200632
1182,779284153455947776,Namita010,Both,0.11956986651967942
1193,1966539967,sandiprasad,Both,0.4336774335329319
1206,27605863,Agragami,Both,0.05202936550695904
1214,337740020,sir_no_but,Both,0.06078011352084069
1225,364194583,OBEROI_R_US,Both,0.06565556198004287
1231,1078623473369374720,ForBJPIndia,Both,0.4540057291614072
1240,96306802,ramtoindia,Both,0.1701324265302999
1243,2445128892,agrawltaru0,Both,0.23633691139538376
1248,4722389232,reach4smiles,Both,0.300816711527256
1258,2597554885,Spotboye,Both,0.04811366570775446
1269,609948482,warrier_anjana,Both,0.09590276214117437
1284,2833259959,PanaceaPlethora,Both,0.8358285757752799
1302,361189225,iisc_sudhir,Both,0.3551862170861128
1303,4654812973,Ragstargupta3,Both,0.04811366570775446
1312,1032594958102872065,Aoaoao098,Both,0.3184188561317807
1315,589331667,ajitfrompuri,Both,0.0825396626774012
1333,1397874235,kiranmenon93,Both,0.04447883217419818
1348,3165028892,Imsujeetguru,Both,0.300816711527256
1354,906545727379083265,abhis4bjp,Both,0.15881746424200632
1356,116843835,Bombay_valah,Both,0.06078011352084069
1363,3029823069,f6fa86f04b3e4b8,Both,0.23633691139538376
1366,46647732,sakshi_ET,Both,0.2079055732880228
1373,1459219992,Mauliik28,Both,0.0825396626774012
1410,3737586313,PonniyinSelvanM,Both,0.11956986651967942
1434,4848217685,tanwar_ranvijay,Both,0.11956986651967942
1439,295517563,vinayvaani,Both,0.11116719108518804
1440,1042798710227230721,PollKing4,Both,0.4744885412906753
1464,63161110,crypticyogi,Both,0.23633691139538376
1466,767476148,SBBenisch,Both,0.5967761711282766
1469,313412445,AkashSinha7,Both,0.49505756400804624
1487,40417834,JackieKWinters,Both,0.13802618960216584
1489,2317073413,RockingIttt,Both,0.1285158337598371
1512,1189781917,krishnagaarg,Both,0.06078011352084069
1517,3892568173,9876543210_X,Both,0.18207903130928815
1528,718542579130871808,TeamWaxman,Both,0.28378247513569405
1530,1039236289,Pawanku04826971,Both,0.11116719108518804
1545,2512829383,karthiktvm1990,Both,0.06078011352084069
1552,372299022,_shriraj,Both,0.26734400306340506
1553,1048519657530019840,Juzerd2,Both,0.300816711527256
1558,945997100,GopalKeshri,Both,0.07651310672792835
1568,414415337,pritam7711,Both,0.5967761711282766
1596,129389158,cloud_stream,Both,0.11956986651967942
1613,226165781,JayaHoIndia,Both,0.0825396626774012
1623,896275157391597568,EjazSha64742536,Both,0.18207903130928815
1625,345960806,ImranMomin_,Both,0.393746460000491
1626,16502238,TheRiverWanders,Both,0.15881746424200632
1627,929613573772283904,AnilSin91747135,Both,0.7713044789889335
1639,1559814031,iBhaumik_,Both,0.09590276214117437
1644,75804365,vikram140gulati,Both,0.13802618960216584
1659,736541455,iampparth,Both,0.5565870373496533
1667,1017312298116009984,payal_parmar26,Both,0.8358285757752799
1670,26681578,PrriyaRaj,Both,0.18207903130928815
1672,135869293,ajaybaj,Both,0.06565556198004287
1680,357995761,AZTACR,Both,0.06078011352084069
1684,147885154,DrKMMohanRao,Both,0.13802618960216584
1691,1881022358,srikanth23_k,Both,0.15881746424200632
1706,207228348,sharmag01,Both,0.33655519548719853
1707,88425923,Cherry_ravi,Both,0.09590276214117437
1710,95053688,gautamexplorer,Both,0.05624491210051878
1733,48779879,Aalok_Pradhan,Both,0.06078011352084069
1738,860391395428671489,JMangalampall,Both,0.33655519548719853
1740,60299453,realgyana,Both,0.08899515596679244
1742,1060255629082849280,SlowMot00002444,Both,0.25152334764543
1752,986626771679244288,AnkitKu20220329,Both,0.8242118832176379
1755,149631658,at_sea_at_land,Both,0.1285158337598371
1784,3081604628,SanatanDharma4U,Both,0.4744885412906753
1793,304921856,Priyanshi11G,Both,0.14812070832967303
1797,2393343345,SRohithrao118,Both,0.14812070832967303
1817,2176553035,Yashasvi_India,Both,0.09590276214117437
1818,74935618,SijuMoothedath,Both,0.26734400306340506
1822,2510129684,SurajInjaganeri,Both,0.08899515596679244
1841,762610131892785152,saandiippnayak,Both,0.1285158337598371
1860,1044160937371086848,VineetDevGiri1,Both,0.26734400306340506
1861,957285494433312768,HumanRightsAct6,Both,0.28378247513569405
1866,121156279,ssgovforum,Both,0.7564524646655568
1868,1965250513,banaji60,Both,0.1285158337598371
1881,171499244,irwright,Both,0.05624491210051878
1884,2537420442,Wenay_Aradhya,Both,0.13802618960216584
1886,1005147251704922113,ECKolkata,Both,0.4336774335329319
1887,828932536034226177,PMIPL_media,Both,0.19466773728450495
1923,1036450670944165889,Mr_Failure_P,Both,0.09590276214117437
1927,3016749602,krishnasharmaP,Both,0.11116719108518804
1929,1180680073,iHirenOfAndroid,Both,0.4336774335329319
1933,257394747,PramodChturvedi,Both,0.08899515596679244
1946,486624992,MeMaheshBhavsar,Both,0.14812070832967303
1949,843799244892864512,NaMoShaDov,Both,0.13802618960216584
1953,919997076758392832,IMShriMan,Both,0.22179568769021463
2005,99741956,i_billa,Both,0.04811366570775446
2014,2576423869,babighosh72,Both,0.11116719108518804
2026,2165958596,imBirju,Both,0.08899515596679244
2030,906236265867161603,BJP4uttrakhand,Both,0.5967761711282766
2033,617848303,sachin_kamte,Both,0.49505756400804624
2062,841689333509869569,sungjoyforlife,Both,0.09590276214117437
2067,828955832268242944,AmesAIHAgr,Both,0.3742667881821624
2075,918383703692161025,major_madhan,Both,0.3551862170861128
2117,3150095970,apocalypseter,Both,0.19466773728450495
2124,4219471936,ArabCenterWDC,Both,0.2079055732880228
2138,329864497,praveenpachi,Both,0.393746460000491
2164,2886659274,sirfvikas,Both,0.05624491210051878
2168,837402451422621701,iamprabeen,Both,0.14812070832967303
2181,103645297,Babanomics,Both,0.09590276214117437
2191,1048790378801971201,sanathanyodhaa,Both,0.25152334764543
2212,2303338585,Kartikeya_,Both,0.03508264339315584
2228,2688929876,vikasvi,Both,0.0825396626774012
2332,2998067274,ImDVjP,Both,0.05624491210051878
2338,952595632757362688,BrahminsFirst,Both,0.6545596461071505
2344,2928460440,ravipolara,Both,0.1285158337598371
2346,4026371832,ankit18shah,Both,0.19466773728450495
2352,55889433,iBleedChai,Both,0.23633691139538376
